date,0
2018-01-31,0.0038782772743822594
2018-02-28,0.0011505941071778339
2018-03-30,0.005000278237812309
2018-04-27,0.032523019878082884
2018-05-31,0.004025479010669676
2018-06-29,-0.019711091328309362
2018-07-31,-0.020218296963748716
2018-08-31,-0.011125518579768453
2018-09-28,-0.010432152182307954
2018-10-31,0.00814422545262064
2018-11-30,-0.008122391821391007
2018-12-28,0.005044507694880372
2019-01-31,0.02782697851088565
2019-02-28,0.046460647088868615
2019-03-29,0.007625445625633094
2019-04-30,0.0008286993643417684
2019-05-31,-0.020940022699560846
2019-06-28,-0.004654020481052886
2019-07-31,-0.004972297513424418
2019-08-30,-0.009848100677794432
2019-09-30,0.0011475748682723014
2019-10-31,0.009558737498551607
2019-11-29,0.010378873834294321
2019-12-31,-0.006821879675683525
2020-01-23,0.008775321144102993
2020-02-28,-0.0031873129565354276
2020-03-31,-0.005948576547612402
2020-04-30,0.00857928186975998
2020-05-29,0.0035224527489438728
2020-06-30,0.01577525973485031
2020-07-31,-0.006403544328998722
2020-08-31,-0.006670992936083069
2020-09-30,0.002769366835017009
2020-10-30,0.03635517192560578
2020-11-30,-0.012431152586485493
2020-12-31,-0.019268411820950977
2021-01-29,0.038969763012190135
2021-02-26,0.007345220505374191
2021-03-31,0.03944430416275872
2021-04-30,-0.017056210919582898
2021-05-31,3.5674443146157e-06
2021-06-30,0.03398714593308754
2021-07-30,0.05022710854468827
2021-08-31,0.006875805709160487
2021-09-30,-0.037762460528305224
2021-10-29,0.0020827496278536016
2021-11-30,0.0075719721466320725
2021-12-31,
